DATE,ARTIST,TITLE,2nd ARTIST,STYLE,COMPOSER,AUTHOR,LAST_NAME_SEARCH,
1942-12-04,Ricardo TANTURI,Moneda de cobre,Alberto Castillo,TANGO,Carlos Viván,Horacio Sanguinetti,TANTURI,
1943-03-02,Ricardo TANTURI,A otra cosa che pebeta,Alberto Castillo,TANGO,Ricardo Tanturi,Enrique Cadícamo,TANTURI,
1943-03-02,Ricardo TANTURI,Con los amigos (A mi madre),Alberto Castillo,VALS,Carlos Gardel y José Razzano,Sebastián Alfredo Robles,TANTURI,
1943-03-02,Ricardo TANTURI,Entre sueños,,TANGO,Anselmo Aieta y Juan Polito,Francisco García Jiménez,TANTURI,
1943-03-02,Ricardo TANTURI,Que podran decir,Alberto Castillo,TANGO,Vicente Salerno,Alfredo Bigeschi,TANTURI,
1943-03-16,Ricardo TANTURI,Mi piba,Alberto Castillo,TANGO,Rodolfo Sciammarella,Manuel Romero,TANTURI,
1943-03-16,Ricardo TANTURI,Ya sale el tren,Alberto Castillo,TANGO,Luis Rubistein,Luis Rubistein,TANTURI,
1943-04-29,Ricardo TANTURI,La última copa,Alberto Castillo,TANGO,Francisco Canaro,Juan Andrés Caruso,TANTURI,
1943-04-29,Ricardo TANTURI,Que me quiten lo bailao,Alberto Castillo,TANGO,Miguel Bucino,Miguel Bucino,TANTURI,
1943-05-07,Ricardo TANTURI,Bailongo de los domingos,Alberto Castillo,TANGO,Oscar Arona,Francisco García Jiménez,TANTURI,
1943-05-07,Ricardo TANTURI,Barajando recuerdos,Alberto Castillo,TANGO,Luis Visca,Enrique Cadícamo,TANTURI,
1943-08-06,Ricardo TANTURI,Al pasar,Enrique Campos,VALS,José Raúl Iglesias,Juan Bautista Gatti,TANTURI,
1943-08-06,Ricardo TANTURI,Muchachos comienza la ronda,Enrique Campos,TANGO,Luis Porcell,Leopoldo Díaz Vélez,TANTURI,
1943-08-06,Ricardo TANTURI,Por eso canto yo,Enrique Campos,TANGO,Juan Puey,Reinaldo Yiso,TANTURI,
1943-08-06,Ricardo TANTURI,Vieja esquina,Enrique Campos,TANGO,Mario Perini,Roberto Lambertucci,TANTURI,
1943-08-19,Ricardo TANTURI,Asi se canta,Enrique Campos,TANGO,Elías Randal,Marvil,TANTURI,
1943-08-19,Ricardo TANTURI,Palomita mia,Enrique Campos,TANGO,Carlos Viván,Horacio Sanguinetti,TANTURI,
1943-10-05,Ricardo TANTURI,Dos palabras por favor,Enrique Campos,TANGO,Luis Visca,Luis Rubistein,TANTURI,
1943-10-05,Ricardo TANTURI,Qué bien te queda (Cómo has cambiado),Enrique Campos,TANGO,Vicente Salerno,Juan Mazaroni,TANTURI,
1943-11-17,Ricardo TANTURI,Malvón,Enrique Campos,TANGO,Oscar Arona,Francisco García Jiménez,TANTURI,
1943-11-17,Ricardo TANTURI,Oigo tu voz,Enrique Campos,TANGO,Mario Canaro,Francisco García Jiménez,TANTURI,
1943-11-17,Ricardo TANTURI,Que nunca me falte,Enrique Campos,TANGO,Héctor Morales,Héctor Marcó,TANTURI,
1943-11-17,Ricardo TANTURI,Una emoción,Enrique Campos,TANGO,Raúl Kaplún,José María Suñé,TANTURI,
1943-12-16,Ricardo TANTURI,Qué vas buscando muñeca,Enrique Campos,TANGO,José Basso y Julián Ortiz,José Barreiros Bazán,TANTURI,
1943-12-16,Ricardo TANTURI,Sollozo de bandoneón,Enrique Campos,TANGO,Ricardo Tanturi,Enrique Cadícamo,TANTURI,
1944-01-21,Ricardo TANTURI,Quién canta mejor que yo,Enrique Campos,MILONGA,Ricardo Tanturi,Enrique Dizeo,TANTURI,
1944-01-21,Ricardo TANTURI,Rey del tango,Enrique Campos,TANGO,Mario Perini y Enrique Campos,Roberto Lambertucci,TANTURI,
1944-03-24,Ricardo TANTURI,Recién,Enrique Campos,TANGO,Osvaldo Pugliese,Homero Manzi,TANTURI,
1944-03-24,Ricardo TANTURI,Y siempre igual,Enrique Campos,TANGO,Arturo Gallucci,Luis Caruso,TANTURI,
1944-04-27,Ricardo TANTURI,Desde lejos,Enrique Campos,TANGO,José Raúl Iglesias,Juan Bautista Gatti,TANTURI,
1944-04-27,Ricardo TANTURI,Jirón de suburbio,Enrique Campos,TANGO,Víctor Braña,Enrique Gaudino,TANTURI,
1944-04-27,Ricardo TANTURI,La abandoné y no sabía,Enrique Campos,TANGO,José Canet,José Canet,TANTURI,
1944-04-27,Ricardo TANTURI,Y como le iba contando,Enrique Campos,TANGO,Arturo Gallucci,Enrique Dizeo,TANTURI,
1944-05-18,Ricardo TANTURI,Añoranzas,Enrique Campos,VALS,José María Aguilar,José María Aguilar,TANTURI,
1944-05-18,Ricardo TANTURI,Calla bandoneón,Enrique Campos,TANGO,Carlos Lázzari,Oscar Rubens,TANTURI,
1944-07-27,Ricardo TANTURI,Si se salva el pibe,Enrique Campos,TANGO,Francisco Pracánico,Celedonio Flores,TANTURI,
1944-07-27,Ricardo TANTURI,Sombrerito,Enrique Campos,TANGO,Norberto Guzmán,Roberto Lambertucci,TANTURI,
1944-08-28,Ricardo TANTURI,Desde el alma,,VALS,Rosita Melo,Homero Manzi y Víctor Piuma Vélez,TANTURI,
1944-08-28,Ricardo TANTURI,Domingo a la noche,Enrique Campos,TANGO,Juan José Guichandut,Oscar Rubens,TANTURI,
1944-09-29,Ricardo TANTURI,El corazón me decía,Enrique Campos,TANGO,Vicente Salerno,Roberto Lambertucci,TANTURI,
1944-09-29,Ricardo TANTURI,Encuentro,Enrique Campos,TANGO,Miguel Bucino,Miguel Bucino,TANTURI,
1944-11-14,Ricardo TANTURI,En el salón,Enrique Campos,TANGO,Cristóbal Herreros,Leopoldo Díaz Vélez,TANTURI,
1944-11-14,Ricardo TANTURI,Prisionero,Enrique Campos,TANGO,Anselmo Aieta,Francisco García Jiménez,TANTURI,
1944-12-13,Ricardo TANTURI,Igual que un bandoneón,Enrique Campos,TANGO,José Raúl Iglesias,Juan Bautista Gatti,TANTURI,
1944-12-13,Ricardo TANTURI,Raza Criolla (El Taita),,TANGO,Salvador Grupillo,,TANTURI,
1945-01-22,Ricardo TANTURI,De seis a siete,Enrique Campos,TANGO,José Canet,José Canet,TANTURI,
1945-01-22,Ricardo TANTURI,Esta noche al pasar,Enrique Campos,TANGO,Héctor Grané,Justo Ricardo Thompson,TANTURI,
1945-02-19,Ricardo TANTURI,Me besó y se fue,Enrique Campos,VALS,José Canet,José Canet,TANTURI,
1945-02-19,Ricardo TANTURI,Qué será de ti,Enrique Campos,TANGO,Roberto Nievas Blanco,Julio Jorge Nelson,TANTURI,
1945-04-12,Ricardo TANTURI,Igual que una sombra,Enrique Campos,TANGO,Osvaldo Pugliese,Enrique Cadícamo,TANTURI,
1945-04-12,Ricardo TANTURI,La uruguayita Lucía,Enrique Campos,TANGO,Eduardo Pereyra,Daniel López Barreto,TANTURI,
1945-05-03,Ricardo TANTURI,Discos de Gardel,Enrique Campos,TANGO,Eduardo Del Piano,Horacio Sanguinetti,TANTURI,
1945-05-03,Ricardo TANTURI,Giuseppe el zapatero,Enrique Campos,TANGO,Guillermo Del Ciancio,Guillermo Del Ciancio,TANTURI,
1945-06-14,Ricardo TANTURI,Anselmo Laguna,Enrique Campos,TANGO,Vicente Salerno,Marvil,TANTURI,
1945-06-14,Ricardo TANTURI,El sueño del pibe,Enrique Campos,TANGO,Juan Puey,Reinaldo Yiso,TANTURI,
1945-07-13,Ricardo TANTURI,Bien criolla y bien porteña,Enrique Campos,MILONGA,Armando Pontier,Homero Expósito,TANTURI,
1945-07-13,Ricardo TANTURI,Cantor de barrio,Enrique Campos,TANGO,Felipe Mitre Navas,Carlos Cacciari,TANTURI,
1945-09-05,Ricardo TANTURI,Cuatro recuerdos,Enrique Campos,TANGO,José Raúl Iglesias,Juan Bautista Gatti,TANTURI,
1945-09-05,Ricardo TANTURI,Ivón,Enrique Campos,TANGO,Luis Visca,Horacio Sanguinetti,TANTURI,
1945-10-23,Ricardo TANTURI,Cuatro lágrimas,Enrique Campos,TANGO,Lito Bayardo,Lito Bayardo,TANTURI,
1945-10-26,Ricardo TANTURI,Tu vieja ventana,Enrique Campos y Roberto Videla,VALS,Guillermo Barbieri,Ambrosio Río,TANTURI,
1945-11-09,Ricardo TANTURI,Calor de hogar,Enrique Campos,TANGO,Eugenio Carrere,Jesús Fernández Blanco,TANTURI,
1945-11-09,Ricardo TANTURI,Tu llamado,Roberto Videla,TANGO,?,?,TANTURI,
1945-12-05,Ricardo TANTURI,Corazoncito (Ñafa),Roberto Videla,TANGO,Rafael Rossi,José Rial,TANTURI,
1945-12-05,Ricardo TANTURI,Este es tu tango,Roberto Videla,TANGO,Enrique Mora,Reinaldo Yiso,TANTURI,
1946-01-03,Ricardo TANTURI,Seis días,Enrique Campos,TANGO,Manuel Sucher,Carlos Bahr,TANTURI,
1946-01-03,Ricardo TANTURI,Soy muchacho de arrabal,Enrique Campos,TANGO,Enrique Campos,Roberto Lambertucci,TANTURI,
1946-01-30,Ricardo TANTURI,Barrio viejo,Enrique Campos y Roberto Videla,TANGO,Guillermo Barbieri,Eugenio Cárdenas,TANTURI,
1946-01-30,Ricardo TANTURI,Llevame carretero,Roberto Videla,TANGO,Manuel Parada,José Cicarelli,TANTURI,
1946-03-13,Ricardo TANTURI,Así era ella muchachos,Roberto Videla,TANGO,Ángel Di Rosa,José Cabodevilla,TANTURI,
1946-03-13,Ricardo TANTURI,Esta noche hay una fiesta,Enrique Campos,TANGO,Vicente Salerno,Marvil,TANTURI,
1946-04-03,Ricardo TANTURI,Como aquella muñeca,Roberto Videla,TANGO,Juan Puey,Reinaldo Yiso,TANTURI,
1946-04-23,Ricardo TANTURI,Tiene razón amigazo,Roberto Videla,TANGO,Alfredo Calabró,Enrique Dizeo,TANTURI,
1946-05-16,Ricardo TANTURI,Espera de esquina,Roberto Videla,TANGO,Emilio Querejeta,Carlos Cacciari,TANTURI,
1946-05-16,Ricardo TANTURI,Viejo ciego,Roberto Videla,TANGO,Sebastián Piana y Cátulo Castillo,Homero Manzi,TANTURI,
1946-07-05,Ricardo TANTURI,Alma en pena,Roberto Videla,TANGO,Anselmo Aieta,Francisco García Jiménez,TANTURI,
1946-07-05,Ricardo TANTURI,Viviane de París,Roberto Videla,TANGO,Carlos Viván,Horacio Sanguinetti,TANTURI,
1946-07-23,Ricardo TANTURI,La mesa de un café,Roberto Videla,TANGO,Raúl Kaplún,José María Suñé,TANTURI,
1946-07-23,Ricardo TANTURI,No me escribas,Roberto Videla,TANGO,Agustín Bardi,Juan Andrés Caruso,TANTURI,
1946-08-16,Ricardo TANTURI,Amores de estudiante,Roberto Videla y Osvaldo Ribo,VALS,Carlos Gardel,Alfredo Le Pera y Mario Battistella,TANTURI,
1946-08-27,Ricardo TANTURI,Sombras,Osvaldo Ribo,TANGO,Francisco Pracánico,Verminio Servetto,TANTURI,
1946-08-27,Ricardo TANTURI,Una lágrima,Osvaldo Ribo,TANGO,Nicolás Verona,Eugenio Cárdenas,TANTURI,
1946-09-05,Ricardo TANTURI,Noche de tango,Roberto Videla,TANGO,Nicolás Vaccaro,Horacio Sanguinetti,TANTURI,
1946-11-15,Ricardo TANTURI,De todo te olvidas (Cabeza de novia),Osvaldo Ribo,TANGO,Salvador Merico,Enrique Cadícamo,TANTURI,
1946-11-15,Ricardo TANTURI,En la copa de la vida,Roberto Videla,TANGO,Roberto Videla,Reinaldo Yiso,TANTURI,
1946-11-29,Ricardo TANTURI,Ana Lucia,Osvaldo Ribo,MARCHA,?,?,TANTURI,
1946-11-29,Ricardo TANTURI,Tus besos fueron mios,Roberto Videla,MARCHA,Anselmo Aieta,Francisco García Jiménez,TANTURI,
1946-12-19,Ricardo TANTURI,Tu olvido,Roberto Videla y Osvaldo Ribo,VALS,Vicente Spina,Vicente Spina,TANTURI,
1946-12-19,Ricardo TANTURI,Yo sé lo que te digo,Roberto Videla,TANGO,Vicente Salerno,Ángel Gatti,TANTURI,
1947-03-28,Ricardo TANTURI,Mariposita,,TANGO,Anselmo Aieta,Francisco García Jiménez,TANTURI,
1947-03-28,Ricardo TANTURI,Me da pena confesarlo,Roberto Videla,TANGO,Carlos Gardel,Alfredo Le Pera y Mario Battistella,TANTURI,
1947-04-02,Ricardo TANTURI,Alma de bohemio,Osvaldo Ribo,TANGO,Roberto Firpo,Juan Andrés Caruso,TANTURI,
1947-04-02,Ricardo TANTURI,Amiga,Roberto Videla,TANGO,Carlos Viván,Horacio Sanguinetti,TANTURI,
1947-05-09,Ricardo TANTURI,Callejero,Roberto Videla,TANGO,Arturo Gallucci,Francisco Bohigas,TANTURI,
1947-05-09,Ricardo TANTURI,Remembranza,Osvaldo Ribo,TANGO,Mario Melfi,Mario Battistella,TANTURI,
1947-05-09,Ricardo TANTURI,San José de Flores,Roberto Videla,TANGO,Armando Acquarone,Enrique Gaudino,TANTURI,
1947-05-09,Ricardo TANTURI,Vagabundo,Osvaldo Ribo,TANGO,Agustín Magaldi y Pedro Noda,Emilio Magaldi,TANTURI,
1947-10-31,Ricardo TANTURI,Aquel muchacho triste,Roberto Videla,TANGO,José De Grandis,José De Grandis,TANTURI,
1947-10-31,Ricardo TANTURI,Quejas del alma,Osvaldo Ribo,VALS,Domingo Julio Vivas,Juan Mazaroni,TANTURI,
1948-01-26,Ricardo TANTURI,Bolero,Roberto Videla,TANGO,Santos Lipesker,Reinaldo Yiso,TANTURI,
1948-01-26,Ricardo TANTURI,Papel picado,Osvaldo Ribo,TANGO,Cátulo Castillo,José González Castillo,TANTURI,
1948-06-25,Ricardo TANTURI,Campeonato,Roberto Videla,TANGO,Ricardo Tanturi,Reinaldo Yiso,TANTURI,
1948-06-25,Ricardo TANTURI,Dos que se aman,Roberto Videla y Osvaldo Ribo,VALS,Antonio Tormo,Manuel María Flores,TANTURI,
1950-08-16,Ricardo TANTURI,Cuando llora la milonga,Osvaldo Ribo,TANGO,Juan de Dios Filiberto,María Luisa Carnelli,TANTURI,
1950-08-16,Ricardo TANTURI,Milonguita (Esthercita),Horacio Roca,TANGO,Enrique Delfino,Samuel Linnig,TANTURI,
1956-10-22,Ricardo TANTURI,Besos brujos,Elsa Rivas,TANGO,Alfredo Malerba y Rodolfo Sciammarella,Alfredo Malerba y Rodolfo Sciammarella,TANTURI,
1956-10-22,Ricardo TANTURI,Decís que no te quiero,Juan Carlos Godoy,TANGO,Ricardo Tanturi,Reinaldo Yiso,TANTURI,
1957-02-15,Ricardo TANTURI,Cachá viaje,Horacio Roca,TANGO,Jaime Vila,Ernesto Cardenal,TANTURI,
1957-02-15,Ricardo TANTURI,Muriéndome de amor,Elsa Rivas,TANGO,Manuel Sucher,Carlos Bahr,TANTURI,
1957-04-02,Ricardo TANTURI,Fondín de Pedro Mendoza,Juan Carlos Godoy,TANGO,Raúl de los Hoyos,Luis César Amadori y Ivo Pelay,TANTURI,
1957-04-02,Ricardo TANTURI,Provinciana linda,Juan Carlos Godoy y Elsa Rivas,VALS,Ricardo Tanturi,Reinaldo Yiso,TANTURI,
1957-07-10,Ricardo TANTURI,No la nombres corazón,Juan Carlos Godoy,TANGO,Vicente Salerno,Juan Bautista Gatti,TANTURI,
1957-07-10,Ricardo TANTURI,Pa' que sientas lo que siento,Elsa Rivas,TANGO,Marcelo Salazar Bonilla,Marcelo Salazar Bonilla,TANTURI,
1957-09-17,Ricardo TANTURI,Perdóname señor,Horacio Roca,TANGO,Francisco Pracánico,Verminio Servetto,TANTURI,
1957-09-17,Ricardo TANTURI,Todo por un amor,Elsa Rivas,TANGO,George Andreani,Julio Porter,TANTURI,
1957-09-30,Ricardo TANTURI,Que Dios me castigue (Que me castigue Dios),Elsa Rivas,TANGO,Marcelo Salazar Bonilla,Marcelo Salazar Bonilla,TANTURI,
1957-09-30,Ricardo TANTURI,Salimos a bailar,Juan Carlos Godoy,TANGO,Juan Pomati,Leopoldo Díaz Vélez,TANTURI,
1958-04-29,Ricardo TANTURI,Dónde estará mi vida,Osvaldo Ribo,TANGO,Antonio López Quiroga Segovia,Francisco Caldera y Ignacio Román Jiménez,TANTURI,
1958-04-29,Ricardo TANTURI,Patadura,Horacio Roca,TANGO,José López Ares,Enrique Carrera Sotelo,TANTURI,
1958-07-23,Ricardo TANTURI,Madre de los cabellos de plata,Alberto Guzman,TANGO,Alejo Montoro,Juan Solano Pedrero,TANTURI,
1958-07-23,Ricardo TANTURI,Se casó el pelao,Alberto Guzmán y Horacio Roca,MILONGA,?,?,TANTURI,
1958-09-02,Ricardo TANTURI,Me robó su cariño,Alberto Guzman,TANGO,Oscar Rubens,Oscar Rubens,TANTURI,
1958-09-02,Ricardo TANTURI,Un tango para la historia,Horacio Roca,TANGO,Cristóbal Herreros,Cristóbal Herreros,TANTURI,
1959-01-29,Ricardo TANTURI,De hermano a hermano,Horacio Roca,TANGO,Arturo Gallucci,Arturo Gallucci,TANTURI,
1959-01-29,Ricardo TANTURI,Otro ángel para el cielo,Alberto Guzman,TANGO,José Zanoni,Rubén Trousel,TANTURI,
1959-01-29,Ricardo TANTURI,Puerto Nuevo,Horacio Roca,TANGO,Teófilo Lespés,Carlos Pesce,TANTURI,
1959-01-29,Ricardo TANTURI,Quereme un poquito,Alberto Guzman,TANGO,Mario Rafaelli,Pedro Fernández Sagardi,TANTURI,
1959-05-27,Ricardo TANTURI,Amigos presente,,TANGO,Ricardo Tanturi,,TANTURI,
1959-05-27,Ricardo TANTURI,Historia de mi vida,Horacio Roca,TANGO,?,?,TANTURI,
1959-12-09,Ricardo TANTURI,Aladino,Alberto Guzmán y Horacio Roca,VALS,?,?,TANTURI,
1959-12-09,Ricardo TANTURI,El pollito,,TANGO,Francisco Canaro,,TANTURI,
1959-12-09,Ricardo TANTURI,Que no saque el tres,Alberto Guzmán y Horacio Roca,MILONGA,?,?,TANTURI,
1959-12-09,Ricardo TANTURI,Rio rebelde,Alberto Guzmán,TANGO,?,?,TANTURI,
1965-00-00,Ricardo TANTURI,El resero,,TANGO,Raimundo Petillo,,TANTURI,
1965-00-00,Ricardo TANTURI,Qué noche,,TANGO,Agustín Bardi,,TANTURI,
1965-00-00,Ricardo TANTURI,Trasnochando,Jorge Falcón,PLAYBACK,Armando Baliotti,Santiago Adamini,TANTURI,
1965-00-00,Ricardo TANTURI,Un amor,Blanca Bassi,TANGO,Alfredo Malerba y Mario Maurano,Luis Rubistein,TANTURI,
1917-00-00,Roberto FIRPO,La cumparsita,,TANGO,Gerardo Matos Rodriguez,Pascual Contursi y Enrique Maroni,FIRPO,
1926-11-08,Roberto FIRPO,Anoche a las dos,,TANGO,Raúl de los Hoyos,Roberto Lino Cayol,FIRPO,
1926-11-08,Roberto FIRPO,La violetera,,TANGO,Anselmo Aieta,Francisco García Jiménez,FIRPO,
1926-12-02,Roberto FIRPO,Corazón noble,,VALS,?,?,FIRPO,
1926-12-02,Roberto FIRPO,No tiene importancia,,TANGO,?,?,FIRPO,
1926-12-23,Roberto FIRPO,Llegué a ladrón por amarte,,TANGO,Juan Maglio,Juan Maglio,FIRPO,
1926-12-23,Roberto FIRPO,Normiña,,TANGO,Eduardo Armani,Francisco Capone,FIRPO,
1926-12-24,Roberto FIRPO,Diablito,,TANGO,?,?,FIRPO,
1926-12-24,Roberto FIRPO,Engrupida,,TANGO,?,?,FIRPO,
1926-12-30,Roberto FIRPO,Me contaron,,TANGO,?,?,FIRPO,
1926-12-30,Roberto FIRPO,Todos lloraban,,TANGO,?,?,FIRPO,
1926-12-31,Roberto FIRPO,Adiós (4),,VALS,?,?,FIRPO,
1926-12-31,Roberto FIRPO,Bajo el ombu,,VALS,?,?,FIRPO,
1926-12-31,Roberto FIRPO,Qué pua!,,TANGO,?,?,FIRPO,
1926-12-31,Roberto FIRPO,Triste atardecer,,TANGO,?,?,FIRPO,
1927-00-00,Roberto FIRPO,Cotorrita de la suerte,,TANGO,Alfredo De Franco,José De Grandis,FIRPO,
1927-00-00,Roberto FIRPO,Fuegos artificiales,,TANGO,Roberto Firpo y Eduardo Arolas,,FIRPO,
1927-00-00,Roberto FIRPO,Mandria,,TANGO,Juan Rodríguez,Francisco Brancatti y Juan Velich,FIRPO,
1927-00-00,Roberto FIRPO,Saturnia,,TANGO,Juan de Dios Filiberto,,FIRPO,
1927-01-13,Roberto FIRPO,Fetiche,,SHIMMY,?,?,FIRPO,
1927-01-13,Roberto FIRPO,Mi corazón es tu morada,,FOXTROT,?,?,FIRPO,
1927-02-11,Roberto FIRPO,Riase,,TANGO,?,?,FIRPO,
1927-02-19,Roberto FIRPO,Amadeo,,TANGO,Ernesto de la Cruz,Vilanoba y Hostench,FIRPO,
1927-02-19,Roberto FIRPO,Amurado,,TANGO,Pedro Maffia y Pedro Laurenz,José De Grandis,FIRPO,
1927-02-19,Roberto FIRPO,Cáliz de hiel,,TANGO,?,?,FIRPO,
1927-02-19,Roberto FIRPO,Coronel de pinedo,,TANGO,?,?,FIRPO,
1927-02-19,Roberto FIRPO,Mis aprontes,,TANGO,?,?,FIRPO,
1927-02-27,Roberto FIRPO,Espinas,,TANGO,?,?,FIRPO,
1927-02-27,Roberto FIRPO,La conocí en un baile,,TANGO,?,?,FIRPO,
1927-02-27,Roberto FIRPO,Mi ambición,,VALS,Cristino Tapia,Cristino Tapia,FIRPO,
1927-03-10,Roberto FIRPO,Arrabalero,,TANGO,Osvaldo Fresedo,Eduardo Calvo,FIRPO,
1927-03-10,Roberto FIRPO,Dicha pasada,,TANGO,Guillermo Barbieri,Guillermo Barbieri,FIRPO,
1927-03-10,Roberto FIRPO,Rezongos,,TANGO,José María Rizzuti,,FIRPO,
1927-03-10,Roberto FIRPO,Trovas galanas,,VALS,?,?,FIRPO,
1927-03-17,Roberto FIRPO,Arabique,,TANGO,?,?,FIRPO,
1927-03-17,Roberto FIRPO,Faus,,FOXTROT,?,?,FIRPO,
1927-03-25,Roberto FIRPO,Pobre colombina,,TANGO,Virgilio Carmona,Emilio Falero,FIRPO,
1927-03-31,Roberto FIRPO,Federación,,TANGO,Francisco Canaro y Luis Riccardi,Juan Andrés Caruso,FIRPO,
1927-03-31,Roberto FIRPO,La loca Carola,,TANGO,?,?,FIRPO,
1927-03-31,Roberto FIRPO,Lobo de mar (2),,TANGO,?,?,FIRPO,
1927-03-31,Roberto FIRPO,Por qué no has venido,,TANGO,Pedro Maffia,Julio Navarrine,FIRPO,
1927-03-31,Roberto FIRPO,Se acabaron los otarios,,TANGO,Francisco Canaro,Juan Andrés Caruso,FIRPO,
1927-04-08,Roberto FIRPO,Ecos lejanos,,FOXTROT,?,?,FIRPO,
1927-04-08,Roberto FIRPO,La chica del tren,,FOXTROT,?,?,FIRPO,
1927-04-08,Roberto FIRPO,Risas y lágrimas,,VALS,?,?,FIRPO,
1927-04-21,Roberto FIRPO,Noche de amor,,TANGO,Fernando Franco y Luis Rubistein,,FIRPO,
1927-04-21,Roberto FIRPO,Que Dios te ayude (2),,TANGO,?,?,FIRPO,
1927-04-21,Roberto FIRPO,Quiero estar solo,,TANGO,?,?,FIRPO,
1927-04-29,Roberto FIRPO,Pájaro suelto,,TANGO,?,?,FIRPO,
1927-05-05,Roberto FIRPO,Noches de ensueños,,FOXTROT,?,?,FIRPO,
1927-05-19,Roberto FIRPO,A media luz,,TANGO,Edgardo Donato,Carlos Lenzi,FIRPO,
1927-05-19,Roberto FIRPO,Jueves,,TANGO,Udelino Toranzo y Rafael Rossi,,FIRPO,
1927-05-19,Roberto FIRPO,Tierra negra,,TANGO,Juan Noli y Graciano De Leone,Francisco Bastardi,FIRPO,
1927-05-19,Roberto FIRPO,Vea vea,coro,TANGO,Roberto Firpo,,FIRPO,
1927-05-27,Roberto FIRPO,Cuándo volverás,,TANGO,Pedro Maffia,José Horacio Staffolani,FIRPO,
1927-05-27,Roberto FIRPO,Desaires,,TANGO,?,?,FIRPO,
1927-05-27,Roberto FIRPO,Fuiste mala,,TANGO,?,?,FIRPO,
1927-06-03,Roberto FIRPO,9 de Julio,,TANGO,José Luis Padula,Lito Bayardo,FIRPO,
1927-06-03,Roberto FIRPO,La maleva,,TANGO,Antonio Buglione,Mario Pardo,FIRPO,
1927-06-03,Roberto FIRPO,Oro muerto (Jirón porteño),,TANGO,Juan Raggi y Julio Navarrine,Juan Raggi,FIRPO,
1927-06-03,Roberto FIRPO,Sentimiento criollo,,TANGO,Roberto Firpo,Domingo Lombardi,FIRPO,
1927-06-09,Roberto FIRPO,Farolito viejo,,TANGO,Luis Teisseire,José Eneas Riú,FIRPO,
1927-06-09,Roberto FIRPO,Micifuz,,TANGO,Adolfo Avilés,Enrique Maroni,FIRPO,
1927-06-11,Roberto FIRPO,A la luz del candil,,TANGO,Carlos Vicente Geroni Flores,Julio Navarrine,FIRPO,
1927-06-11,Roberto FIRPO,Allá en Barracas,,TANGO,?,?,FIRPO,
1927-06-17,Roberto FIRPO,Pebeta (He tenido un mal momento),,TANGO,?,?,FIRPO,
1927-06-17,Roberto FIRPO,Rosa de sangre (2),,TANGO,?,?,FIRPO,
1927-06-17,Roberto FIRPO,Un tropezón,,TANGO,Raúl De los Hoyos,Luis Bayón Herrera,FIRPO,
1927-06-23,Roberto FIRPO,Criolla linda (2),,TANGO,?,?,FIRPO,
1927-06-23,Roberto FIRPO,Gauchito lindo,,TANGO,?,?,FIRPO,
1927-06-23,Roberto FIRPO,Hojarasca,,TANGO,?,?,FIRPO,
1927-07-14,Roberto FIRPO,El poncho del amor,,TANGO,Antonio Scatasso,Alberto Vacarezza,FIRPO,
1927-07-23,Roberto FIRPO,Gorjeos (Gorgeos),,TANGO,?,?,FIRPO,
1927-07-23,Roberto FIRPO,Linda estampa,,TANGO,?,?,FIRPO,
1927-07-25,Roberto FIRPO,Barcos amarrados,,TANGO,?,?,FIRPO,
1927-07-25,Roberto FIRPO,Purrete de mi amor,,TANGO,Raúl de los Hoyos,Luis Bayón Herrera,FIRPO,
1927-07-26,Roberto FIRPO,Alma de bohemio,,TANGO,Roberto Firpo,Juan Andrés Caruso,FIRPO,
1927-07-26,Roberto FIRPO,El cencerro,,TANGO,José Martínez,Francisco Lío,FIRPO,
1927-07-26,Roberto FIRPO,Pablo,,TANGO,José Martínez,,FIRPO,
1927-07-26,Roberto FIRPO,Yo te bendigo,,TANGO,Juan de Dios Filiberto,Juan Andrés Bruno,FIRPO,
1927-07-27,Roberto FIRPO,Volvé hermanita,,TANGO,?,?,FIRPO,
1927-07-28,Roberto FIRPO,Retoños,,TANGO,?,?,FIRPO,
1927-08-02,Roberto FIRPO,Boquita de ángel,,TANGO,?,?,FIRPO,
1927-08-02,Roberto FIRPO,Princesita,,TANGO,?,?,FIRPO,
1927-08-06,Roberto FIRPO,La muchacha (La muchacha del arrabal),,TANGO,Roberto Firpo,José Ferreyra y Leopoldo Torre Ríos,FIRPO,
1927-08-06,Roberto FIRPO,Una sombra,,TANGO,Roberto Firpo,,FIRPO,
1927-08-16,Roberto FIRPO,Calle Corrientes (Donde nací),,TANGO,Enrique Delfino,Alberto Vaccarezza,FIRPO,
1927-08-16,Roberto FIRPO,Decime que sí,,TANGO,Anselmo Aieta,Francisco García Jiménez,FIRPO,
1927-08-16,Roberto FIRPO,No quiero más besos,,TANGO,?,?,FIRPO,
1927-08-16,Roberto FIRPO,No salgas de tu barrio,,TANGO,Enrique Delfino,Arturo Rodríguez Bustamante,FIRPO,
1927-08-23,Roberto FIRPO,Fumando espero,,TANGO,Juan Viladomat,Félix Garzo,FIRPO,
1927-08-25,Roberto FIRPO,El Caburé,,TANGO,Arturo De Bassi,Roberto Lino Cayol,FIRPO,
1927-08-25,Roberto FIRPO,El Incendio,,TANGO,Arturo De Bassi,,FIRPO,
1927-09-03,Roberto FIRPO,Dejá la farra,,TANGO,Ernesto Di Cicco,,FIRPO,
