Genre,Title,Artist
Tango,Color cielo,Juan D'Arienzo
Tango,Color esperanza,Juan D'Arienzo
Tango,Comme il faut,Juan D'Arienzo
Tango,Como una de tantas,Juan D'Arienzo
Tango,Compadrón,Juan D'Arienzo
Tango,Compañero,Juan D'Arienzo
Tango,Con alma de tango,Juan D'Arienzo
Tango,Con alma y nervio,Juan D'Arienzo
Tango,Con todo mi corazón,Juan D'Arienzo
Tango,Con tu compás,Juan D'Arienzo
Tango,Condesita,Juan D'Arienzo
Tango,Consejos,Juan D'Arienzo
Tango,Contra luz,Juan D'Arienzo
Vals,Corazón de artista,Juan D'Arienzo
Tango,Cordón de oro,Juan D'Arienzo
Milonga,Corrales viejos,Juan D'Arienzo
Tango,Corrientes y Esmeralda,Juan D'Arienzo
Milonga,Cortada de San Ignacio,Juan D'Arienzo
Tango,Criolla linda,Juan D'Arienzo
Vals,Criollita linda,Juan D'Arienzo
Tango,Criollo de ley,Juan D'Arienzo
Milonga,Criticona,Juan D'Arienzo
Tango,Cruz Maidana,Juan D'Arienzo
Tango,Cuando llora la milonga,Juan D'Arienzo
Tango,Cuanto te extraño vida mía,Juan D'Arienzo
Vals,Cuatro palabras,Juan D'Arienzo
Tango,Cuatro pasos en las nubes,Juan D'Arienzo
Tango,Cuéntame tu pena,Juan D'Arienzo
Tango,Culpas ajenas,Juan D'Arienzo
Vals,Cumpleaños de mamá,Juan D'Arienzo
Vals,Cumpleaños de mi esposa,Juan D'Arienzo
Tango,D'Arienzo y Palito,Juan D'Arienzo
Tango,"D'Arienzo, vos sos el rey",Juan D'Arienzo
Milonga,"Dale, dale caballito",Juan D'Arienzo
Tango,Dáme mi libertad,Juan D'Arienzo
Tango,Dandy,Juan D'Arienzo
Tango,De abolengo,Juan D'Arienzo
Milonga,De antaño,Juan D'Arienzo
Tango,De ayer y hoy,Juan D'Arienzo
Tango,De corazón a corazón,Juan D'Arienzo
Tango,De corte arrabalero,Juan D'Arienzo
Vals,De los dos,Juan D'Arienzo
Tango,De mi flor,Juan D'Arienzo
Milonga,De pura cepa,Juan D'Arienzo
Tango,De puro curda,Juan D'Arienzo
Tango,De puro guapo,Juan D'Arienzo
Vals,De vuelta,Juan D'Arienzo
Tango,Déjame con mis centavos,Juan D'Arienzo
Tango,Del compás te llaman rey,Juan D'Arienzo
Milonga,Del pasado,Juan D'Arienzo
Tango,Del tiempo de la morocha,Juan D'Arienzo
Tango,Delfino,Juan D'Arienzo
Tango,Derecho viejo,Juan D'Arienzo
Tango,Desconocidos,Juan D'Arienzo
Tango,Desde aquella noche,Juan D'Arienzo
Vals,Desde el alma,Juan D'Arienzo
Vals,Desencanto,Juan D'Arienzo
Tango,Después,Juan D'Arienzo
Tango,Después de la boda,Juan D'Arienzo
Tango,Destino de flor,Juan D'Arienzo
Tango,Detrás de tus mentiras,Juan D'Arienzo
Tango,Día de tango,Juan D'Arienzo
Tango,Dialogando con el río,Juan D'Arienzo
Tango,Dicha pasada,Juan D'Arienzo
Tango,Diez años,Juan D'Arienzo
Tango,"Dime, mi amor",Juan D'Arienzo
Tango,Dímelo al oído,Juan D'Arienzo
Tango,"Dios te salve, m'hijo",Juan D'Arienzo
Tango,Don Alejandro,Juan D'Arienzo
Tango,Don Alfonso,Juan D'Arienzo
Tango,Don Esteban,Juan D'Arienzo
Tango,Don Goyo,Juan D'Arienzo
Tango,Don Horacio,Juan D'Arienzo
Tango,Don Juan,Juan D'Arienzo
Tango,Don Juan Mondiola,Juan D'Arienzo
Tango,Don Orlando,Juan D'Arienzo
Tango,Don Pacifico,Juan D'Arienzo
Tango,Dos amores,Juan D'Arienzo
Tango,Dos dedos,Juan D'Arienzo
Tango,Dos guitas,Juan D'Arienzo
Tango,Dulce novia,Juan D'Arienzo
Vals,El aeroplano,Juan D'Arienzo
Tango,El africano,Juan D'Arienzo
Tango,El agente de la esquina,Juan D'Arienzo
Tango,El alacrán,Juan D'Arienzo
Tango,El amanecer,Juan D'Arienzo
Tango,El amasijo,Juan D'Arienzo
Tango,El apache argentino,Juan D'Arienzo
Tango,El apronte,Juan D'Arienzo
Tango,El arranque,Juan D'Arienzo
Tango,El arroyito,Juan D'Arienzo
Tango,El baqueano,Juan D'Arienzo
Tango,El bar de Rosendo,Juan D'Arienzo
Tango,El buey solo,Juan D'Arienzo
Tango,El caburé,Juan D'Arienzo
Tango,El cachafaz,Juan D'Arienzo
Tango,El calabozo,Juan D'Arienzo
Milonga,El caramelito,Juan D'Arienzo
Tango,El carrerito,Juan D'Arienzo
Tango,El Cencerro,Juan D'Arienzo
Tango,El chamuyo,Juan D'Arienzo
Milonga,El chapucero,Juan D'Arienzo
Tango,El choclo,Juan D'Arienzo
Tango,El chupete,Juan D'Arienzo
Tango,El cielo lloró por mi,Juan D'Arienzo
Tango,El cisne,Juan D'Arienzo
Milonga,El comandante,Juan D'Arienzo
Tango,El corazón me engañó,Juan D'Arienzo
Tango,El curda,Juan D'Arienzo
Tango,El embrollo,Juan D'Arienzo
Tango,El entrerriano,Juan D'Arienzo
Milonga,El esquinazo,Juan D'Arienzo
Tango,El estagiario,Juan D'Arienzo
Tango,El flete,Juan D'Arienzo
Tango,El gran favorito,Juan D'Arienzo
Tango,El hipo,Juan D'Arienzo
Tango,El horizonte,Juan D'Arienzo
Tango,El huracán,Juan D'Arienzo
Tango,El incendio,Juan D'Arienzo
Tango,El internado,Juan D'Arienzo
Tango,El irresistible,Juan D'Arienzo
Tango,El jaguar,Juan D'Arienzo
Tango,El jagüel,Juan D'Arienzo
Milonga,El látigo,Juan D'Arienzo
Tango,El lazo,Juan D'Arienzo
Tango,El Marne,Juan D'Arienzo
Tango,El martillero,Juan D'Arienzo
Milonga,El naranjerito,Juan D'Arienzo
Tango,El nene del Abasto,Juan D'Arienzo
Tango,El once,Juan D'Arienzo
Tango,El opio,Juan D'Arienzo
Tango,El oriental,Juan D'Arienzo
Milonga,El paisanito,Juan D'Arienzo
Tango,El pañuelito,Juan D'Arienzo
Tango,El penado catorce,Juan D'Arienzo
Tango,El pensamiento,Juan D'Arienzo
Tango,El pillete,Juan D'Arienzo
Tango,El pillín,Juan D'Arienzo
Milonga,El pimpollo,Juan D'Arienzo
Tango,El pollito,Juan D'Arienzo
Tango,El pollo Ricardo,Juan D'Arienzo
Tango,El porteñito,Juan D'Arienzo
Milonga,El potro,Juan D'Arienzo
Tango,El puaso,Juan D'Arienzo
Tango,El puntazo,Juan D'Arienzo
Tango,El purrete,Juan D'Arienzo
Tango,El que atrasó el reloj,Juan D'Arienzo
Milonga,El raje,Juan D'Arienzo
Tango,El recodo,Juan D'Arienzo
Tango,El reloj,Juan D'Arienzo
Tango,El resero,Juan D'Arienzo
Tango,El retobao,Juan D'Arienzo
Tango,El rey del compás,Juan D'Arienzo
Tango,El rezongón,Juan D'Arienzo
Tango,El romántico,Juan D'Arienzo
Tango,El simpático,Juan D'Arienzo
Tango,El tamango,Juan D'Arienzo
Tango,El tango no tiene contra,Juan D'Arienzo
Tango,El tango siempre es el tango,Juan D'Arienzo
Tango,El tarta,Juan D'Arienzo
Tango,El taura,Juan D'Arienzo
Milonga,El temblor,Juan D'Arienzo
Tango,El tigre de Almagro,Juan D'Arienzo
Tango,El tigre Millán,Juan D'Arienzo
Milonga,El torito,Juan D'Arienzo
Tango,El trece,Juan D'Arienzo
Tango,El tren de Buenos Aires,Juan D'Arienzo
Tango,El tren de las ocho,Juan D'Arienzo
Tango,El tren de las once,Juan D'Arienzo
Tango,El triunfo,Juan D'Arienzo
Tango,El ultimo brindis,Juan D'Arienzo
Tango,El último café,Juan D'Arienzo
Vals,El vals de los abuelos,Juan D'Arienzo
Vals,El vals de los quince años,Juan D'Arienzo
Tango,El Victorioso,Juan D'Arienzo
Milonga,El viento me cuenta cosas,Juan D'Arienzo
Tango,El vino triste,Juan D'Arienzo
Tango,Elegante papirusa,Juan D'Arienzo
Tango,Embrujamiento,Juan D'Arienzo
Tango,En el cielo,Juan D'Arienzo
Vals,En el rosal,Juan D'Arienzo
Tango,En la madrugada,Juan D'Arienzo
Vals,En tu corazón,Juan D'Arienzo
Milonga,Engañadora,Juan D'Arienzo
Tango,Engominado,Juan D'Arienzo
Tango,Entrada prohibida,Juan D'Arienzo
Tango,Entre Dos Fuegos,Juan D'Arienzo
Tango,Entre sueños,Juan D'Arienzo
Tango,Entre tango y zamba,Juan D'Arienzo
Tango,Era un rincón de alegría,Juan D'Arienzo
Tango,Eras como la flor,Juan D'Arienzo
Tango,Es inútil que la llores,Juan D'Arienzo
Tango,Esclavas blancas,Juan D'Arienzo
Tango,Escucha tango,Juan D'Arienzo
Tango,Eso si que no y que no,Juan D'Arienzo
Tango,Esta noche me emborracho,Juan D'Arienzo
Tango,Esta vida es puro grupo,Juan D'Arienzo
Milonga,Estampa de varón,Juan D'Arienzo
Tango,Estampas de antaño,Juan D'Arienzo
Tango,Estas conmigo,Juan D'Arienzo
Tango,Estas cosas de la vida,Juan D'Arienzo
Tango,Este carnaval,Juan D'Arienzo
Tango,Este es El Rey,Juan D'Arienzo
Tango,Estoy pagando la culpa,Juan D'Arienzo
Tango,Estrella,Juan D'Arienzo
Vals,Eterna,Juan D'Arienzo
Tango,Falso,Juan D'Arienzo
Tango,Fangal de dolor,Juan D'Arienzo
Tango,Farabute,Juan D'Arienzo
Tango,Fatal y tanguera,Juan D'Arienzo
Tango,Felicia,Juan D'Arienzo
Tango,Felicidad,Juan D'Arienzo
Vals,Feliz Navidad,Juan D'Arienzo
Vals,Fibras,Juan D'Arienzo
Tango,Fichera,Juan D'Arienzo
Vals,Flor del mal,Juan D'Arienzo
Tango,Florida,Juan D'Arienzo
Tango,Formidable,Juan D'Arienzo
Vals,Francia,Juan D'Arienzo
Tango,Frente al mar,Juan D'Arienzo
Tango,Fuegos artificiales,Juan D'Arienzo
Tango,Fueye querido,Juan D'Arienzo
Tango,Funyi claro,Juan D'Arienzo
Tango,Gallo ciego,Juan D'Arienzo
Milonga,Ganzúa,Juan D'Arienzo
Tango,Gardenias,Juan D'Arienzo
Tango,Garronero,Juan D'Arienzo
Tango,Gerardo Matos Rodríguez,Juan D'Arienzo
Tango,Germaine,Juan D'Arienzo
Tango,Gigi,Juan D'Arienzo
Tango,Giuseppe el cruner,Juan D'Arienzo
Tango,Gladiolo,Juan D'Arienzo
Tango,Glorioso Chantecler,Juan D'Arienzo
Tango,Gotas de veneno,Juan D'Arienzo
Tango,Gran Hotel Victoria,Juan D'Arienzo
Tango,Gran señor,Juan D'Arienzo
Tango,Guapo y querendon,Juan D'Arienzo
Tango,Guitarra,Juan D'Arienzo
Tango,Habla un milonga,Juan D'Arienzo
Tango,Hablame de frente,Juan D'Arienzo
Tango,"Hasta siempre, amor",Juan D'Arienzo
Tango,Hernani,Juan D'Arienzo
Tango,Hola Ricurita,Juan D'Arienzo
Tango,Homero,Juan D'Arienzo
Tango,Hotel Victoria,Juan D'Arienzo
Tango,Hoy la vas de perseguido,Juan D'Arienzo
Tango,Hoy me vas a escuchar,Juan D'Arienzo
Tango,Humillación,Juan D'Arienzo
Tango,Igual que Judas,Juan D'Arienzo
Tango,Ilusión burrera,Juan D'Arienzo
Tango,Ilusiones,Juan D'Arienzo
Tango,Independencia,Juan D'Arienzo
Tango,Indiferencia,Juan D'Arienzo
Tango,Infamia,Juan D'Arienzo
Vals,Inolvidable,Juan D'Arienzo
Tango,Inspiración,Juan D'Arienzo
Vals,Irene,Juan D'Arienzo
Tango,Joaquina,Juan D'Arienzo
Milonga,Juan Compás,Juan D'Arienzo
Tango,Judas,Juan D'Arienzo
Tango,Jueves,Juan D'Arienzo
Tango,Juguete,Juan D'Arienzo
Tango,Julie,Juan D'Arienzo
Tango,Julieta y Romeo,Juan D'Arienzo
Tango,Junto a mi China,Juan D'Arienzo
Tango,Justo el treinta y uno,Juan D'Arienzo
Tango,Justo un año,Juan D'Arienzo
Tango,La bicoca,Juan D'Arienzo
Tango,La biyarda,Juan D'Arienzo
Tango,La bruja,Juan D'Arienzo
Tango,La calesita,Juan D'Arienzo
Tango,La calle del pecado,Juan D'Arienzo
Tango,La canción,Juan D'Arienzo
Tango,La canción de mi tristeza,Juan D'Arienzo
Tango,La cara de la luna,Juan D'Arienzo
Tango,La catrera,Juan D'Arienzo
Tango,La cautiva,Juan D'Arienzo
Tango,La chiflada,Juan D'Arienzo
Milonga,La cicatriz,Juan D'Arienzo
Tango,La clavada,Juan D'Arienzo
Tango,La cumparsita,Juan D'Arienzo
Tango,A la D'Arienzo,Juan D'Arienzo
Milonga,La endiablada,Juan D'Arienzo
Milonga,La espuela,Juan D'Arienzo
Tango,La galarcita,Juan D'Arienzo
Tango,A la gran muñeca,Juan D'Arienzo
Tango,La guiñada,Juan D'Arienzo
Tango,La guitarrita,Juan D'Arienzo
Tango,La madrugada,Juan D'Arienzo
Tango,La maleva,Juan D'Arienzo
Milonga,La mañana,Juan D'Arienzo
Milonga,La manzanita,Juan D'Arienzo
Tango,La mariposa,Juan D'Arienzo
Tango,La mentirosa,Juan D'Arienzo
Milonga,La mimada,Juan D'Arienzo
Tango,La misma canción,Juan D'Arienzo
Tango,La morocha,Juan D'Arienzo
Tango,La muchacha del circo,Juan D'Arienzo
Tango,La negra Bozán,Juan D'Arienzo
Tango,La otra noche,Juan D'Arienzo
Milonga,La paparruchita,Juan D'Arienzo
Milonga,La parrillada,Juan D'Arienzo
Tango,La payanca,Juan D'Arienzo
Vals,La pena del payador,Juan D'Arienzo
Vals,La perfumada flor,Juan D'Arienzo
Tango,La pista esta que arde,Juan D'Arienzo
Milonga,La puñalada,Juan D'Arienzo
Tango,La racha,Juan D'Arienzo
Tango,La rezongona,Juan D'Arienzo
Tango,La rosarina,Juan D'Arienzo
Milonga,La rumbita candombé,Juan D'Arienzo
Tango,La sentada,Juan D'Arienzo
Vals,La serenata de ayer,Juan D'Arienzo
Tango,La sonámbula,Juan D'Arienzo
Vals,La sonrisa de mamá,Juan D'Arienzo
Tango,La tablada,Juan D'Arienzo
Tango,La tango,Juan D'Arienzo
Tango,La torcacita,Juan D'Arienzo
Tango,La trilla,Juan D'Arienzo
Tango,La viruta,Juan D'Arienzo
Tango,Ladrillo,Juan D'Arienzo
Tango,Ladrón de sueños,Juan D'Arienzo
Tango,Lágrimas,Juan D'Arienzo
Vals,Lágrimas Y Sonrisas,Juan D'Arienzo
Tango,Langosta,Juan D'Arienzo
Tango,Las cuarenta,Juan D'Arienzo
Tango,Las doce,Juan D'Arienzo
Tango,Lástima,Juan D'Arienzo
Tango,Leguisamo solo,Juan D'Arienzo
Tango,Lelia,Juan D'Arienzo
Tango,Lenguas de fuego,Juan D'Arienzo
Tango,Lilián,Juan D'Arienzo
Tango,Llámame amor mío,Juan D'Arienzo
Tango,Llamarada pasional,Juan D'Arienzo
Tango,Llegando a puerto,Juan D'Arienzo
Tango,Llevátelo todo,Juan D'Arienzo
Tango,Lloré como un pibe,Juan D'Arienzo
Vals,Lloré por los dos,Juan D'Arienzo
Tango,Lloremos,Juan D'Arienzo
Vals,Lo mismo que ayer,Juan D'Arienzo
Tango,Loca,Juan D'Arienzo
Tango,Lorenzo,Juan D'Arienzo
Tango,Los hombres no lloran,Juan D'Arienzo
Tango,Luces de colores,Juan D'Arienzo
Tango,Luis Alberto,Juan D'Arienzo
Tango,Lunes,Juan D'Arienzo
Tango,Madame Julie,Juan D'Arienzo
Tango,Magdala,Juan D'Arienzo
Tango,Maipo,Juan D'Arienzo
Tango,Mala,Juan D'Arienzo
Tango,Mala pasión,Juan D'Arienzo
Tango,Mala suerte,Juan D'Arienzo
Tango,Malas mañas,Juan D'Arienzo
Tango,Malevaje,Juan D'Arienzo
Tango,Mandria,Juan D'Arienzo
Tango,Manos heridas,Juan D'Arienzo
Vals,María Celosa,Juan D'Arienzo
Tango,Marinera,Juan D'Arienzo
Tango,Mariposita,Juan D'Arienzo
Tango,Mas grande que nunca,Juan D'Arienzo
Tango,Máscaras,Juan D'Arienzo
Tango,Matrimonio,Juan D'Arienzo
Tango,Me diste un beso,Juan D'Arienzo
Vals,Me duele el corazón,Juan D'Arienzo
Tango,Me grita el corazón,Juan D'Arienzo
Milonga,Me gusta bailar milonga,Juan D'Arienzo
Milonga,Me llaman milonga,Juan D'Arienzo
Milonga,Me llamo como me llamo,Juan D'Arienzo
Vals,Me quieres y te quiero,Juan D'Arienzo
Tango,Me vio tu barrio,Juan D'Arienzo
Tango,A media luz,Juan D'Arienzo
Tango,Medianoche,Juan D'Arienzo
Tango,Melodia porteña,Juan D'Arienzo
Vals,Mentías,Juan D'Arienzo
Vals,A Mercedes,Juan D'Arienzo
Milonga,Merecés un monumento,Juan D'Arienzo
Milonga,Meta fierro,Juan D'Arienzo
Tango,Mi amor y tu amor,Juan D'Arienzo
Tango,Mi caperucita,Juan D'Arienzo
Vals,Mi cariñito,Juan D'Arienzo
Tango,Mi dolor,Juan D'Arienzo
Tango,Mi japón,Juan D'Arienzo
Tango,Mi noche triste,Juan D'Arienzo
Vals,Mi novia de ayer,Juan D'Arienzo
Tango,Mi parejero,Juan D'Arienzo
Tango,Mi vida ¿qué te pasa?,Juan D'Arienzo
Tango,Mi vida yo la reviento,Juan D'Arienzo
Tango,A mi vieja,Juan D'Arienzo
Tango,Mi viejo Montevideo,Juan D'Arienzo
Vals,Mi viejo vals,Juan D'Arienzo
Vals,Miedo,Juan D'Arienzo
Tango,Mientras sueña Buenos Aires,Juan D'Arienzo
Tango,Milagro de tango,Juan D'Arienzo
Milonga,Milonga de mis amores,Juan D'Arienzo
Milonga,Milonga del corazón,Juan D'Arienzo
Milonga,Milonga del ochenta y tres,Juan D'Arienzo
Milonga,Milonga del recuerdo,Juan D'Arienzo
Milonga,Milonga para un viejo amor,Juan D'Arienzo
Milonga,Milonga que peina canas,Juan D'Arienzo
Milonga,Milonga querida,Juan D'Arienzo
Milonga,Milonga vieja milonga,Juan D'Arienzo
Tango,Mimí Pinsón,Juan D'Arienzo
Tango,Mírame en la cara,Juan D'Arienzo
Tango,Mirando al cielo,Juan D'Arienzo
Tango,Mis amigos de ayer,Juan D'Arienzo
Tango,Mis tres Marías,Juan D'Arienzo
Tango,Moneda sin valor,Juan D'Arienzo
Tango,Morocho y cantor,Juan D'Arienzo
Tango,Muchachas cuidado,Juan D'Arienzo
Tango,Muchachita de París,Juan D'Arienzo
Tango,Muchachita del campo,Juan D'Arienzo
Tango,Muchachita del recuerdo,Juan D'Arienzo
Vals,Muchachita porteña,Juan D'Arienzo
Tango,Muchachos arranquemos para el centro,Juan D'Arienzo
Milonga,Mucho mucho,Juan D'Arienzo
Tango,Muñeca brava,Juan D'Arienzo
Tango,Muñequita,Juan D'Arienzo
Milonga,Munyinga,Juan D'Arienzo
Milonga,Música de mi Argentina,Juan D'Arienzo
Tango,N.P.,Juan D'Arienzo
Tango,Nació en pompeya,Juan D'Arienzo
Tango,Naciste para el tango,Juan D'Arienzo
Tango,Nada,Juan D'Arienzo
Tango,Nada más,Juan D'Arienzo
Tango,"Nada, nada más que amor",Juan D'Arienzo
Tango,Necesito amor,Juan D'Arienzo
Tango,Necesito tu cariño,Juan D'Arienzo
Vals,No llores madre,Juan D'Arienzo
Tango,No llores por favor,Juan D'Arienzo
Vals,"No Llores, Madre",Juan D'Arienzo
Tango,No me extraña,Juan D'Arienzo
Tango,No Me Lo Digas,Juan D'Arienzo
Tango,No me vengas con cuentos,Juan D'Arienzo
Tango,No mientas,Juan D'Arienzo
Tango,No nos veremos más,Juan D'Arienzo
Tango,No nos veremos nunca,Juan D'Arienzo
Tango,No te engañes corazón,Juan D'Arienzo
Tango,No te hagas la lechuguita,Juan D'Arienzo
Tango,No te quiero más,Juan D'Arienzo
Tango,No te vayas mi bien,Juan D'Arienzo
Tango,No tenemos perdón,Juan D'Arienzo
Vals,No tienes corazón,Juan D'Arienzo
Tango,No va más,Juan D'Arienzo
Tango,"No, no me la nombres",Juan D'Arienzo
Tango,Noche silenciosa,Juan D'Arienzo
Tango,Nosotros,Juan D'Arienzo
Tango,Nueve de Julio,Juan D'Arienzo
Tango,Nueve puntos,Juan D'Arienzo
Tango,Nunca más,Juan D'Arienzo
Tango,Ojos negros,Juan D'Arienzo
Vals,Olga,Juan D'Arienzo
Tango,Olvídame,Juan D'Arienzo
Tango,Olvidao,Juan D'Arienzo
Tango,Olvidemos todo,Juan D'Arienzo
Tango,Organito de la tarde,Juan D'Arienzo
Vals,Orillas del plata,Juan D'Arienzo
Tango,A Orlando Goñi,Juan D'Arienzo
Milonga,Oro de ley,Juan D'Arienzo
Tango,Oro y diamantes,Juan D'Arienzo
Tango,Orquesta típica,Juan D'Arienzo
Tango,Pa'que pensás,Juan D'Arienzo
Vals,Pabellón de las rosas,Juan D'Arienzo
Tango,Paciencia,Juan D'Arienzo
Tango,Padre mío,Juan D'Arienzo
Tango,Pájaro sin luz,Juan D'Arienzo
Tango,Palabras amargas,Juan D'Arienzo
Tango,Pálida silueta,Juan D'Arienzo
Tango,Pampa,Juan D'Arienzo
Tango,Pampa y huella,Juan D'Arienzo
Milonga,Pampeana,Juan D'Arienzo
Tango,Pan comido,Juan D'Arienzo
Tango,Papá,Juan D'Arienzo
Milonga,Papas calientes,Juan D'Arienzo
Tango,Para siempre,Juan D'Arienzo
Tango,Para vos querida pebeta,Juan D'Arienzo
Tango,Pasajera,Juan D'Arienzo
Vals,Pasión,Juan D'Arienzo
Tango,Pebetita,Juan D'Arienzo
Tango,Pelele,Juan D'Arienzo
Vals,Penas de amor,Juan D'Arienzo
Tango,Pensalo bien,Juan D'Arienzo
Vals,Penumbras,Juan D'Arienzo
Tango,Perdóname si quieres,Juan D'Arienzo
Milonga,Peringundín,Juan D'Arienzo
Tango,Pero pobre de ellos,Juan D'Arienzo
Tango,Pero solo estoy mejor,Juan D'Arienzo
Tango,Pero te sigo queriendo,Juan D'Arienzo
Tango,Petitero,Juan D'Arienzo
Tango,Pico blanco,Juan D'Arienzo
Tango,Pienso,Juan D'Arienzo
Tango,Pilchas fuleras,Juan D'Arienzo
Tango,Pimienta,Juan D'Arienzo
Tango,Pituca,Juan D'Arienzo
Tango,Plata y luna,Juan D'Arienzo
Tango,Pobre cieguita,Juan D'Arienzo
Tango,Pobre Mascarita,Juan D'Arienzo
Tango,Poco y bueno,Juan D'Arienzo
Tango,Pof pof,Juan D'Arienzo
Tango,Pompas de jabón,Juan D'Arienzo
Tango,Por donde andará?,Juan D'Arienzo
Milonga,Por dos caminos,Juan D'Arienzo
Tango,Por ella ten piedad,Juan D'Arienzo
Tango,Por eso vengo a cantar,Juan D'Arienzo
Tango,Por favor no vuelvas,Juan D'Arienzo
Tango,Por la vuelta,Juan D'Arienzo
Tango,Por Mishé,Juan D'Arienzo
Tango,Por Qué Razón,Juan D'Arienzo
Tango,Por que razón,Juan D'Arienzo
Tango,Por tu culpa te perdí,Juan D'Arienzo
Tango,Porqué porqué mi dios,Juan D'Arienzo
Tango,Porque te sigo queriendo,Juan D'Arienzo
Vals,Porque tú me lo pides,Juan D'Arienzo
Tango,Porteñísimo,Juan D'Arienzo
Tango,"Portero, suba y díga",Juan D'Arienzo
Tango,Precio,Juan D'Arienzo
Tango,Prefiero perderte,Juan D'Arienzo
Tango,Pregonera,Juan D'Arienzo
Tango,Presente barra querida,Juan D'Arienzo
Tango,Primerísimo,Juan D'Arienzo
Vals,Prisionero,Juan D'Arienzo
Milonga,Prometedora,Juan D'Arienzo
Milonga,A Puño Limpio,Juan D'Arienzo
Tango,Pura trampa,Juan D'Arienzo
Tango,Puro cuento,Juan D'Arienzo
Tango,Puro grupo,Juan D'Arienzo
Tango,Puro tango,Juan D'Arienzo
Tango,Quasi nada,Juan D'Arienzo
Tango,Qué apuro tengo,Juan D'Arienzo
Tango,Que dios nos comprenda,Juan D'Arienzo
Tango,Que dios te ayude,Juan D'Arienzo
Tango,Que dios te bendiga,Juan D'Arienzo
Tango,Qué falta que me hacés,Juan D'Arienzo
Tango,Qué importa,Juan D'Arienzo
Tango,Qué me importa tu pasado,Juan D'Arienzo
Tango,Qué me quiten lo bailao,Juan D'Arienzo
Tango,Qué mufa ché,Juan D'Arienzo
Tango,Qué noche,Juan D'Arienzo
Tango,Que seré yo,Juan D'Arienzo
Tango,Qué vachaché,Juan D'Arienzo
Tango,Quedémonos aquí,Juan D'Arienzo
Tango,Quejas de bandoneón,Juan D'Arienzo
Tango,Quejas del suburbio,Juan D'Arienzo
Vals,Quema esas cartas,Juan D'Arienzo
Tango,Quereme un poco más,Juan D'Arienzo
Tango,Quién como yo,Juan D'Arienzo
Tango,Quién te iguala,Juan D'Arienzo
Tango,Quiero verte una vez más,Juan D'Arienzo
Tango,Quisieran verme llorar,Juan D'Arienzo
Tango,Rawson,Juan D'Arienzo
Tango,Re-Fa-Si,Juan D'Arienzo
Tango,"Recuérdame, amor mío",Juan D'Arienzo
Tango,Recuerdo la casa,Juan D'Arienzo
Vals,Recuerdos de la Pampa,Juan D'Arienzo
Tango,Reite mujercita,Juan D'Arienzo
Tango,Remembranzas,Juan D'Arienzo
Tango,Requiem para una luca,Juan D'Arienzo
Tango,Retintín,Juan D'Arienzo
Tango,Rezongón,Juan D'Arienzo
Tango,"Ríe, payaso",Juan D'Arienzo
Tango,Rio Bamba,Juan D'Arienzo
