DATE,ARTIST,TITLE,2nd ARTIST,STYLE,COMPOSER,AUTHOR,LAST_NAME_SEARCH,,,,
3/17/58,Francisco CANARO,Buenas noches Buenos Aires,Marcelo Paz,TANGO,Sebastián Piana,Osvaldo Sosa Cordero,CANARO,,,,
3/17/58,Francisco CANARO,Un recuerdo nada mas,Marcelo Paz,TANGO,?,?,CANARO,,,,
3/31/58,Francisco CANARO,Divina Maria,Eduardo Adrian,PLEGARIA,?,?,CANARO,,,,
3/31/58,Francisco CANARO,Mirlo blanco,,TANGO,Francisco Canaro,,CANARO,,,,
8/28/58,Francisco CANARO,Marinera,Marcelo Paz,TANGO,Pedro Laurenz,Carlos Marín,CANARO,,,,
8/28/58,Francisco CANARO,Que me importa tu pasado,Marcelo Paz,TANGO,Manuel Sucher,Roberto Giménez,CANARO,,,,
9/4/58,Francisco CANARO,Entre San Juan y Mendoza,Francisco Amor,CUECA,?,?,CANARO,,,,
9/4/58,Francisco CANARO,Esa es mi patria,Francisco Amor,TANGO,Francisco Canaro,Ivo Pelay,CANARO,,,,
7/27/59,Francisco CANARO,Ay que lindo es amar,Marcelo Paz,TANGO,?,?,CANARO,,,,
7/27/59,Francisco CANARO,No te doy bolilla,Marcelo Paz,TANGO,?,?,CANARO,,,,
10/27/59,Francisco CANARO,La cancion,Guillermo Rico,TANGO,Juan de Dios Filiberto,Lito Bayardo,CANARO,,,,
10/27/59,Francisco CANARO,La novia del alcohol,Guillermo Rico,TANGO,?,?,CANARO,,,,
5/5/60,Francisco CANARO,El tango,Eduardo Adrian,TANGO,?,?,CANARO,,,,
5/5/60,Francisco CANARO,Tres esperanzas,Eduardo Adrian,TANGO,Enrique Santos Discépolo,Enrique Santos Discépolo,CANARO,,,,
7/14/61,Francisco CANARO,Bandoneón arrabalero,Isabel de Grana,TANGO,Bachicha,Pascual Contursi,CANARO,,,,
7/14/61,Francisco CANARO,De mi barrio,Isabel de Grana,TANGO,Roberto Goyheneche,Roberto Goyheneche,CANARO,,,,
10/2/61,Francisco CANARO,Quiero verte una vez mas,Ernesto Rondó,TANGO,Mario Canaro,José María Contursi,CANARO,,,,
10/2/61,Francisco CANARO,Tiempos viejos (Te acordas hermano),Ernesto Rondó,TANGO,Francisco Canaro,Manuel Romero,CANARO,,,,
1961-12-00,Francisco CANARO,Adiós pampa mía,Ernesto Herrera,TANGO,Francisco Canaro y Mariano Mores,Ivo Pelay,CANARO,,,,
1961-12-00,Francisco CANARO,Bandoneón arrabalero,Isabel de Grana,TANGO,Bachicha,Pascual Contursi,CANARO,,,,
1961-12-00,Francisco CANARO,Hizuiro no wartzu (Vals azul),Ernesto Herrera,VALS,?,?,CANARO,,,,
1961-12-00,Francisco CANARO,Milonga del tiempo heroico,,MILONGA,Francisco Canaro,,CANARO,,,,
1961-12-00,Francisco CANARO,Munyinga,Ernesto Herrera y Isabel de Grana y Francisco Canaro,DANZA MORENA,Miguel Caló y Luis Brighenti,Máximo Orsi,CANARO,,,,
1961-12-00,Francisco CANARO,Organito de la tarde,,TANGO,Cátulo Castillo,José González Castillo,CANARO,,,,
1961-12-00,Francisco CANARO,Paja brava,,PERICON,Francisco Canaro,Ivo Pelay,CANARO,,,,
1961-12-00,Francisco CANARO,Torta frita,,TANGO,?,?,CANARO,,,,
12/1/61,Francisco CANARO,Cadena de tango,,TANGO,?,?,CANARO,,,,
12/1/61,Francisco CANARO,Caminito,Ernesto Rondó y Isabel de Grana,TANGO,Juan de Dios Filiberto,Gabino Coria Peñaloza,CANARO,,,,
12/1/61,Francisco CANARO,Lo han visto con otra,Isabel de Grana,TANGO,Horacio Pettorossi,Horacio Pettorossi,CANARO,,,,
12/12/61,Francisco CANARO,Yira yira,Ernesto Herrera,TANGO,Enrique Santos Discepolo,Enrique Santos Discepolo,CANARO,,,,
12/13/61,Francisco CANARO,El esquinazo,,MILONGA,Ángel Villoldo,Carlos Pesce y Antonio Polito,CANARO,,,,
12/21/61,Francisco CANARO,Canaro en Japon,Ernesto Herrera,TANGO,?,?,CANARO,,,,
12/21/61,Francisco CANARO,De mi barrio,Isabel de Grana,TANGO,Roberto Goyheneche,Roberto Goyheneche,CANARO,,,,
12/26/61,Francisco CANARO,Canaro en Paris,,TANGO,Juan Caldarella y Alejandro Scarpino,José Scarpino,CANARO,,,,
12/26/61,Francisco CANARO,Corazón de oro,,VALS,Francisco Canaro,Jesús Fernández Blanco,CANARO,,,,
12/26/61,Francisco CANARO,La cumparsita,,TANGO,Gerardo Matos Rodriguez,Pascual Contursi y Enrique Maroni,CANARO,,,,
12/26/61,Francisco CANARO,Quejas de bandoneón,,TANGO,Juan de Dios Filiberto,,CANARO,,,,
12/26/61,Francisco CANARO,Sentimiento gaucho,,TANGO,Francisco Canaro y Rafael Canaro,Juan Andrés Caruso,CANARO,,,,
9/17/63,Francisco CANARO,Adios mi amor,Ernesto Herrera y Isabel de Grana,CANCION,?,?,CANARO,,,,
9/17/63,Francisco CANARO,La negrita Maria,Ernesto Herrera y Isabel de Grana,CANCION,?,?,CANARO,,,,
1964-00-00,Francisco CANARO,Pájaro azul,,TANGO FANTASIA,Francisco Canaro,,CANARO,,,,
10/2/64,Francisco CANARO,Halcón negro,,TANGO,Francisco Canaro,,CANARO,,,,
10/27/69,Francisco CANARO,Golondrinas,Argentino Ledesma,TANGO,Carlos Gardel,Alfredo Le Pera,CANARO,,,,
10/27/69,Francisco CANARO,Sus ojos se cerraron,Argentino Ledesma,TANGO,Carlos Gardel,Alfredo Le Pera,CANARO,,,,
10/27/69,Francisco CANARO,Volver,Argentino Ledesma,TANGO,Carlos Gardel,Alfredo Le Pera,CANARO,,,,
11/6/69,Francisco CANARO,Danza gaucha,Francisco Amor y Isabel de Grana,MALAMBO,?,?,CANARO,,,,
11/6/69,Francisco CANARO,Paja brava,Francisco Amor,PERICON,Francisco Canaro,Ivo Pelay,CANARO,,,,
11/13/69,Francisco CANARO,El día que me quieras,Argentino Ledesma,CANCION,Carlos Gardel,Alfredo Le Pera,CANARO,,,,
11/18/69,Francisco CANARO,Mi Buenos Aires querido,Argentino Ledesma,TANGO,Carlos Gardel,Alfredo Le Pera,CANARO,,,,
11/18/69,Francisco CANARO,Por una cabeza,Argentino Ledesma,TANGO,Carlos Gardel,Alfredo Le Pera,CANARO,,,,
11/26/69,Francisco CANARO,Cuesta abajo,Argentino Ledesma,TANGO,Carlos Gardel,Alfredo Le Pera,CANARO,,,,
11/26/69,Francisco CANARO,Tomo y obligo,Argentino Ledesma,TANGO,Carlos Gardel,Manuel Romero,CANARO,,,,
11/27/69,Francisco CANARO,Cuando tú no estás,Argentino Ledesma,CANCION,Carlos Gardel y Marcel Lattes,Alfredo Le Pera y Mario Battistella,CANARO,,,,
11/27/69,Francisco CANARO,Volvió una noche,Argentino Ledesma,TANGO,Carlos Gardel,Alfredo Le Pera,CANARO,,,,
11/7/73,Francisco CANARO,Arrabal amargo,Argentino Ledesma,TANGO,Carlos Gardel,Alfredo Le Pera,CANARO,,,,
11/7/73,Francisco CANARO,Melodía de arrabal,Argentino Ledesma,TANGO,Carlos Gardel,Alfredo Le Pera y Mario Battistella,CANARO,,,,
1925-00-00,Francisco LOMUTO,Canta corazón (2),,TANGO,Gerardo Matos Rodríguez,,LOMUTO,,,,
1925-00-00,Francisco LOMUTO,La cumparsita,,TANGO,Gerardo Matos Rodriguez,Pascual Contursi y Enrique Maroni,LOMUTO,,,,
1926-00-00,Francisco LOMUTO,El brujo,,TANGO,Juan Carlos Bazán,Eduardo Carrasquilla,LOMUTO,,,,
1926-00-00,Francisco LOMUTO,El circo se va,,TANGO,?,?,LOMUTO,,,,
1926-00-00,Francisco LOMUTO,Meterete (2),,TANGO,?,?,LOMUTO,,,,
1926-00-00,Francisco LOMUTO,Oigo ruido,,SHIMMY,?,?,LOMUTO,,,,
1926-00-00,Francisco LOMUTO,Pobre Mateo,,TANGO,?,?,LOMUTO,,,,
1926-00-00,Francisco LOMUTO,Rulitos,,TANGO,?,?,LOMUTO,,,,
3/23/27,Francisco LOMUTO,Mucha clase,,TANGO,Américo Bianchi,,LOMUTO,,,,
3/23/27,Francisco LOMUTO,Por dónde andará,,TANGO,Salvador Merico,Atilio Supparo,LOMUTO,,,,
3/23/27,Francisco LOMUTO,Rezongos,,TANGO,José María Rizzuti,,LOMUTO,,,,
4/8/27,Francisco LOMUTO,Amurado,,TANGO,Pedro Maffia y Pedro Laurenz,José De Grandis,LOMUTO,,,,
4/8/27,Francisco LOMUTO,Campanita,,TANGO,Juan Polito,Salvador Polito,LOMUTO,,,,
4/8/27,Francisco LOMUTO,Toca un tango,,TANGO,?,?,LOMUTO,,,,
4/22/27,Francisco LOMUTO,Estampido,,FOXTROT,?,?,LOMUTO,,,,
4/22/27,Francisco LOMUTO,Precioso,,FOXTROT,?,?,LOMUTO,,,,
4/22/27,Francisco LOMUTO,Viejos amigos,,FOXTROT,?,?,LOMUTO,,,,
4/30/27,Francisco LOMUTO,Corazón de porteña,,TANGO,?,?,LOMUTO,,,,
4/30/27,Francisco LOMUTO,Mariposa,,TANGO,?,?,LOMUTO,,,,
6/4/27,Francisco LOMUTO,De tardecita,,TANGO,Nicolás Messutti,Carlos Álvarez Pintos,LOMUTO,,,,
6/4/27,Francisco LOMUTO,Hasta luego,,TANGO,Edgardo Donato,Carlos Álvarez Pintos,LOMUTO,,,,
6/4/27,Francisco LOMUTO,La ultima ficha,,TANGO,?,?,LOMUTO,,,,
6/11/27,Francisco LOMUTO,Arrorro,,TANGO,?,?,LOMUTO,,,,
6/11/27,Francisco LOMUTO,Bacán fulero,,TANGO,Ricardo Brignolo,,LOMUTO,,,,
6/11/27,Francisco LOMUTO,Bichito,,TANGO,?,?,LOMUTO,,,,
6/11/27,Francisco LOMUTO,Compadrito,,TANGO,Pedro Leandro Ipuche Riva,Carlos Álvarez Pinto y Sergio Sosa,LOMUTO,,,,
6/11/27,Francisco LOMUTO,La mascarita,,TANGO,?,?,LOMUTO,,,,
6/11/27,Francisco LOMUTO,Qué me importa,,TANGO,?,?,LOMUTO,,,,
6/14/27,Francisco LOMUTO,Asi te quiero,,TANGO,?,?,LOMUTO,,,,
6/14/27,Francisco LOMUTO,Canchero viejo,,TANGO,Raúl Courau,,LOMUTO,,,,
6/14/27,Francisco LOMUTO,Era un budin,,TANGO,?,?,LOMUTO,,,,
6/14/27,Francisco LOMUTO,Lechuza,,TANGO,Alfredo Navarrine y Julio Navarrine,Alfredo Navarrine,LOMUTO,,,,
6/14/27,Francisco LOMUTO,Olvidame para siempre,,TANGO,?,?,LOMUTO,,,,
6/14/27,Francisco LOMUTO,Un buen consejo,,TANGO,?,?,LOMUTO,,,,
7/6/27,Francisco LOMUTO,Porque sos asi,,TANGO,?,?,LOMUTO,,,,
7/6/27,Francisco LOMUTO,Purrete de mi amor,,TANGO,Raúl de los Hoyos,Luis Bayón Herrera,LOMUTO,,,,
7/6/27,Francisco LOMUTO,Ventanita de arrabal,,TANGO,Antonio Scatasso,Pascual Contursi,LOMUTO,,,,
7/16/27,Francisco LOMUTO,Muñequita,,TANGO,Francisco Lomuto,Adolfo Herschel,LOMUTO,,,,
7/16/27,Francisco LOMUTO,Zorro gris,,TANGO,Rafael Tuegols,Francisco García Jiménez,LOMUTO,,,,
7/19/27,Francisco LOMUTO,Chiqué,,TANGO,Ricardo Luis Brignolo,Ricardo Brignolo,LOMUTO,,,,
7/19/27,Francisco LOMUTO,Nunca mas,,TANGO,Francisco Lomuto,Oscar Lomuto,LOMUTO,,,,
7/19/27,Francisco LOMUTO,Ojos negros,,TANGO,Vicente Greco,Pedro Numa Cordoba,LOMUTO,,,,
7/25/27,Francisco LOMUTO,Entre sombras,,TANGO,?,?,LOMUTO,,,,
7/25/27,Francisco LOMUTO,Virgencita de arrabal,,TANGO,?,?,LOMUTO,,,,
8/8/27,Francisco LOMUTO,A la luz del candil,,TANGO,Carlos Vicente Geroni Flores,Julio Navarrine,LOMUTO,,,,
8/8/27,Francisco LOMUTO,Cicatrices,,TANGO,Adolfo Avilés,Enrique Maroni,LOMUTO,,,,
8/8/27,Francisco LOMUTO,Pobre muchacha,,TANGO,?,?,LOMUTO,,,,
8/8/27,Francisco LOMUTO,Volvé mi negra,,TANGO,José María Rizzuti,José Diez Gómez,LOMUTO,,,,
8/10/27,Francisco LOMUTO,Almita,,TANGO,?,?,LOMUTO,,,,
8/10/27,Francisco LOMUTO,Cuándo volverás,,TANGO,Pedro Maffia,José Horacio Staffolani,LOMUTO,,,,
8/10/27,Francisco LOMUTO,Don Juan Malevo,,TANGO,Francisco Lomuto,Eduardo Becar,LOMUTO,,,,
8/10/27,Francisco LOMUTO,Fumando espero,,TANGO,Juan Viladomat,Félix Garzo,LOMUTO,,,,
9/21/27,Francisco LOMUTO,Compadron,,TANGO,Luis Visca,Enrique Cadícamo,LOMUTO,,,,
9/21/27,Francisco LOMUTO,Don Bernardo,,TANGO,?,?,LOMUTO,,,,
9/21/27,Francisco LOMUTO,Intimas,,TANGO,Alfonso Lacueva,Ricardo Brignolo,LOMUTO,,,,
9/21/27,Francisco LOMUTO,Pura lata,,TANGO,?,?,LOMUTO,,,,
10/1/27,Francisco LOMUTO,Te engrupieron,,TANGO,?,?,LOMUTO,,,,
10/14/27,Francisco LOMUTO,Humos de ilusion,,TANGO,?,?,LOMUTO,,,,
10/20/27,Francisco LOMUTO,Pena maleva,,TANGO,?,?,LOMUTO,,,,
10/20/27,Francisco LOMUTO,Ya te he dicho,,TANGO,?,?,LOMUTO,,,,
10/28/27,Francisco LOMUTO,Cap polonio,,TANGO,?,?,LOMUTO,,,,
10/28/27,Francisco LOMUTO,Gil a rayas,,TANGO,Juan Carlos Guyot y Rafael Herraiz,,LOMUTO,,,,
11/17/27,Francisco LOMUTO,Aguaforte,,TANGO,?,?,LOMUTO,,,,
11/17/27,Francisco LOMUTO,La oveja descarriada,,TANGO,Antonio Scatasso,,LOMUTO,,,,
11/17/27,Francisco LOMUTO,Se fue,,TANGO,?,?,LOMUTO,,,,
11/25/27,Francisco LOMUTO,De rincón a rincón (De rincón en rincón),,TANGO,?,?,LOMUTO,,,,
11/25/27,Francisco LOMUTO,Sin dejar rastro,,TANGO,?,?,LOMUTO,,,,
12/2/27,Francisco LOMUTO,Caido del cielo,,TANGO,Pedro Polito y Antonio Polito,Antonio Polito,LOMUTO,,,,
12/2/27,Francisco LOMUTO,Perfume de mujer,,TANGO,Juan José Guichandut,Armando Tagini,LOMUTO,,,,
12/2/27,Francisco LOMUTO,Pirucha,,TANGO,?,?,LOMUTO,,,,
12/2/27,Francisco LOMUTO,Por mi madre,,TANGO,José Di Clemente,,LOMUTO,,,,
12/29/27,Francisco LOMUTO,Adiós muchachos,,TANGO,Julio César Sanders,César Vedani,LOMUTO,,,,
12/29/27,Francisco LOMUTO,Lagrimitas,,TANGO,Emilio Marchiano y José Raynelli,,LOMUTO,,,,
12/29/27,Francisco LOMUTO,Qué lindo es estar metido,,TANGO,Enrique Delfino,Pascual Contursi,LOMUTO,,,,
12/29/27,Francisco LOMUTO,Tradición,,TANGO,Fausto Frontera,Enrique Cadícamo,LOMUTO,,,,
3/10/28,Francisco LOMUTO,A contramano,Charlo,TANGO,Luis Teisseire,Juan Andrés Caruso,LOMUTO,,,,
3/10/28,Francisco LOMUTO,Flor del campo,Charlo,TANGO,Francisco Lomuto,Oscar Lomuto,LOMUTO,,,,
3/23/28,Francisco LOMUTO,Aterrizaje,Charlo,TANGO,?,?,LOMUTO,,,,
3/23/28,Francisco LOMUTO,Ya no cantas chingolo (Chingolito),Charlo,TANGO,Antonio Scatasso,Edmundo Bianchi,LOMUTO,,,,
3/23/28,Francisco LOMUTO,Zorro viejo,,TANGO,?,?,LOMUTO,,,,
3/24/28,Francisco LOMUTO,No te hagas mala sangre,,TANGO,?,?,LOMUTO,,,,
3/24/28,Francisco LOMUTO,Solo por ti,Charlo,TANGO,?,?,LOMUTO,,,,
3/31/28,Francisco LOMUTO,Dónde estás corazón (2),Charlo,TANGO,María Isolina Godard,Francisco García Jiménez,LOMUTO,,,,
3/31/28,Francisco LOMUTO,Guapito,,TANGO,?,?,LOMUTO,,,,
3/31/28,Francisco LOMUTO,Linda francesita,Charlo,TANGO,José María Rizzuti,Eduardo Calvo,LOMUTO,,,,
3/31/28,Francisco LOMUTO,Mireya (2),,TANGO,?,?,LOMUTO,,,,
4/13/28,Francisco LOMUTO,No,Charlo,TANGO,?,?,LOMUTO,,,,
4/13/28,Francisco LOMUTO,Señor comisario,Charlo,TANGO,Francisco Canaro,Juan Andrés Caruso,LOMUTO,,,,
4/14/28,Francisco LOMUTO,Lindo tipo de varon,,TANGO,?,?,LOMUTO,,,,
5/3/28,Francisco LOMUTO,Buenos Aires querido,Charlo,TANGO,Charlo,Enrique Cadícamo,LOMUTO,,,,
5/3/28,Francisco LOMUTO,Flores rojas,Charlo,TANGO,?,?,LOMUTO,,,,
5/3/28,Francisco LOMUTO,Qué vachaché,,TANGO,Enrique Santos Discépolo,Enrique Santos Discépolo,LOMUTO,,,,
6/5/28,Francisco LOMUTO,Decí pebeta por qué,Charlo,TANGO,Pedro Maffia,Tomás Simari,LOMUTO,,,,
6/5/28,Francisco LOMUTO,Esta noche me emborracho,,TANGO,Enrique Santos Discepolo,Enrique Santos Discepolo,LOMUTO,,,,
6/5/28,Francisco LOMUTO,Tu disfraz,,TANGO,Angel Danesi,José De Grandis,LOMUTO,,,,
6/16/28,Francisco LOMUTO,Olimpicos,,TANGO,?,?,LOMUTO,,,,
7/13/28,Francisco LOMUTO,Andate con la otra,Charlo,TANGO,Carlos Vicente Geroni Flores,Enrique Dizeo,LOMUTO,,,,
7/14/28,Francisco LOMUTO,Pero yo se,Charlo,TANGO,Azucena Maizani,Azucena Maizani,LOMUTO,,,,
8/2/28,Francisco LOMUTO,Marcha atras,Charlo,TANGO,Enrique Delfino,Arturo Rodríguez Bustamante,LOMUTO,,,,
8/10/28,Francisco LOMUTO,Dandy,Charlo,TANGO,Lucio Demare,Agustín Irusta y Roberto Fugazot,LOMUTO,,,,
8/10/28,Francisco LOMUTO,Pim pam pum,Charlo,TANGO,Enrique Delfino,Alberto Vacarezza,LOMUTO,,,,
8/30/28,Francisco LOMUTO,Chorra,Charlo,TANGO,Enrique Santos Discepolo,Enrique Santos Discepolo,LOMUTO,,,,
8/30/28,Francisco LOMUTO,De corazon,Charlo,TANGO,?,?,LOMUTO,,,,
8/31/28,Francisco LOMUTO,Haragán,,TANGO,Enrique Delfino,Manuel Romero y Luis Bayón Herrera,LOMUTO,,,,
8/31/28,Francisco LOMUTO,Volvé pronto,Charlo,TANGO,?,?,LOMUTO,,,,
9/21/28,Francisco LOMUTO,Cuando mi barrio se duerme,Charlo,TANGO,Luis Teisseire,Juan Andrés Caruso,LOMUTO,,,,
9/21/28,Francisco LOMUTO,Entre sueños,Charlo,TANGO,Anselmo Aieta y Juan Polito,Francisco García Jiménez,LOMUTO,,,,
9/28/28,Francisco LOMUTO,Malevaje,Charlo,TANGO,Juan de Dios Filiberto,Enrique Santos Discépolo,LOMUTO,,,,
10/15/28,Francisco LOMUTO,Alma en pena,Charlo,TANGO,Anselmo Aieta,Francisco García Jiménez,LOMUTO,,,,
10/15/28,Francisco LOMUTO,Guadaña,Charlo,TANGO,?,?,LOMUTO,,,,
10/15/28,Francisco LOMUTO,Lamento criollo,,TANGO,Rafael Rossi,Eugenio Cárdenas,LOMUTO,,,,
10/15/28,Francisco LOMUTO,Te aconsejo que me olvides,,TANGO,Pedro Maffia,Jorge Curi,LOMUTO,,,,
10/15/28,Francisco LOMUTO,Vieja milonga,,TANGO,Samuel Castriota,,LOMUTO,,,,
10/29/28,Francisco LOMUTO,Marioneta,Charlo,TANGO,Juan José Guichandut,Armando Tagini,LOMUTO,,,,
11/9/28,Francisco LOMUTO,Buena racha,,TANGO,?,?,LOMUTO,,,,
11/30/28,Francisco LOMUTO,Cachadora,,TANGO,Francisco Lomuto,Francisco Lomuto,LOMUTO,,,,
11/30/28,Francisco LOMUTO,Cuentos viiejos,,TANGO,?,?,LOMUTO,,,,
12/1/28,Francisco LOMUTO,Nelly,Charlo,VALS,Héctor Bates,Luis Bates,LOMUTO,,,,
12/24/28,Francisco LOMUTO,Carmen,Charlo,VALS,Enrique Delfino,Mario Rada,LOMUTO,,,,
12/29/28,Francisco LOMUTO,Estampilla,Charlo,TANGO,Enrique Delfino,Manuel Romero,LOMUTO,,,,
1929-00-00,Francisco LOMUTO,Quinielero,Charlo,TANGO,?,?,LOMUTO,,,,
1929-00-00,Francisco LOMUTO,Rubiecita (2),Charlo,TANGO,?,,LOMUTO,,,,
2/6/29,Francisco LOMUTO,Dedos mágicos,,TANGO,?,?,LOMUTO,,,,
2/6/29,Francisco LOMUTO,La cancion del calavera,,TANGO,?,?,LOMUTO,,,,
3/2/29,Francisco LOMUTO,Serpentina doble,,TANGO,?,?,LOMUTO,,,,
3/8/29,Francisco LOMUTO,La traición,,TANGO,Carlos Vicente Geroni Flores y Hermido Braga,Juan Villalba,LOMUTO,,,,
3/8/29,Francisco LOMUTO,Mamita,,TANGO,,,LOMUTO,,,,
4/2/29,Francisco LOMUTO,Palermo,Charlo,TANGO,Enrique Delfino,Juan Villalba y Hermido Braga,LOMUTO,,,,
4/2/29,Francisco LOMUTO,Soy un pobre gaucho,Charlo,TANGO,?,?,LOMUTO,,,,
4/2/29,Francisco LOMUTO,Tango argentino,,TANGO,Juan Maglio,Alfredo Bigeschi,LOMUTO,,,,
4/13/29,Francisco LOMUTO,Aquel amor,,TANGO,?,?,LOMUTO,,,,
4/13/29,Francisco LOMUTO,Perdonala señor,,TANGO,?,?,LOMUTO,,,,
5/6/29,Francisco LOMUTO,Atorrante,Charlo,TANGO,Raúl de los Hoyos,Alberto Vaccarezza,LOMUTO,,,,
5/6/29,Francisco LOMUTO,Patadura,,TANGO,José López Ares,Enrique Carrera Sotelo,LOMUTO,,,,
6/14/29,Francisco LOMUTO,Mis horas tristes,,TANGO,?,?,LOMUTO,,,,
6/14/29,Francisco LOMUTO,Pura bulla,,TANGO,?,?,LOMUTO,,,,
6/14/29,Francisco LOMUTO,Sin chance,,TANGO,?,?,LOMUTO,,,,
6/21/29,Francisco LOMUTO,Sos bueno vos también,,TANGO,Francisco Canaro,Juan Andrés Caruso,LOMUTO,,,,
6/21/29,Francisco LOMUTO,Soy un arlequín,Charlo,TANGO,Enrique Santos Discépolo,Enrique Santos Discépolo,LOMUTO,,,,
7/5/29,Francisco LOMUTO,Barrio viejo,,TANGO,Guillermo Barbieri,Eugenio Cárdenas,LOMUTO,,,,
7/5/29,Francisco LOMUTO,Escuchame che globero,Charlo,TANGO,?,?,LOMUTO,,,,
7/5/29,Francisco LOMUTO,Pinta maleva,Charlo,TANGO,?,?,LOMUTO,,,,
7/19/29,Francisco LOMUTO,Mi pibe (La chance),,TANGO,Enrique Delfino,Manuel Romero,LOMUTO,,,,
7/26/29,Francisco LOMUTO,Comadre,,TANGO,Juan de Dios Filiberto,Celedonio Flores,LOMUTO,,,,
7/26/29,Francisco LOMUTO,Cruz de palo,,TANGO,Guillermo Barbieri,Enrique Cadícamo,LOMUTO,,,,
7/26/29,Francisco LOMUTO,Evocación,,TANGO,Antonio Rossi y Felix Zacarias Decillis,?,LOMUTO,,,,
8/14/29,Francisco LOMUTO,Deje que la acompane,Charlo,TANGO,?,?,LOMUTO,,,,
8/16/29,Francisco LOMUTO,Secante,Charlo,TANGO,Roque Biafore,Luis Rubistein,LOMUTO,,,,
8/23/29,Francisco LOMUTO,La última ronda,,TANGO,Julio Pollero,Francisco Lozano,LOMUTO,,,,
8/23/29,Francisco LOMUTO,Mosca muerta,,TANGO,?,?,LOMUTO,,,,
8/23/29,Francisco LOMUTO,Puro cuento,Charlo,TANGO,Alberto Alonso,Francisco Ruiz París (Francisco Ruiz Puch),LOMUTO,,,,
9/17/29,Francisco LOMUTO,Callejera,Charlo,TANGO,Fausto Frontera,Enrique Cadícamo,LOMUTO,,,,
9/17/29,Francisco LOMUTO,Medianoche,,TANGO,Alberto Tavarozzi,Eduardo Escaris Méndez,LOMUTO,,,,
9/24/29,Francisco LOMUTO,Cuando despiertes,,TANGO,?,?,LOMUTO,,,,
10/15/29,Francisco LOMUTO,Fuelle amigo,Charlo,TANGO,?,?,LOMUTO,,,,
10/15/29,Francisco LOMUTO,Moneda corriente,Charlo,TANGO,Rodolfo Sciammarella,Alfredo Bertonasco,LOMUTO,,,,
10/22/29,Francisco LOMUTO,Puerto nuevo,,TANGO,Teófilo Lespés,Carlos Pesce,LOMUTO,,,,
10/22/29,Francisco LOMUTO,Viejo amigo,,TANGO,?,?,LOMUTO,,,,
10/28/29,Francisco LOMUTO,Prisionero,Charlo,TANGO,Anselmo Aieta,Francisco García Jiménez,LOMUTO,,,,
11/5/29,Francisco LOMUTO,Dónde están,,TANGO,?,?,LOMUTO,,,,
11/5/29,Francisco LOMUTO,Lágrimas de mujer,,TANGO,?,?,LOMUTO,,,,
11/19/29,Francisco LOMUTO,Cascada de perlas,,TANGO,?,?,LOMUTO,,,,
11/19/29,Francisco LOMUTO,Ojos que no ven,,TANGO,?,?,LOMUTO,,,,
11/20/29,Francisco LOMUTO,Misa de once,Charlo,TANGO,Juan José Guichandut,Armando Tagini,LOMUTO,,,,
12/13/29,Francisco LOMUTO,De todo te olvidas (Cabeza de novia),Charlo,TANGO,Salvador Merico,Enrique Cadícamo,LOMUTO,,,,
12/20/29,Francisco LOMUTO,Confesion (2),,TANGO,?,?,LOMUTO,,,,
1930-00-00,Francisco LOMUTO,Juventud (2),,TANGO,Juan Baüer,Roberto Aubriot Barboza,LOMUTO,,,,
1930-00-00,Francisco LOMUTO,Quejidos de Tango,,TANGO,?,?,LOMUTO,,,,
3/31/30,Francisco LOMUTO,En tres y punta,,TANGO,?,?,LOMUTO,,,,
4/5/30,Francisco LOMUTO,Alma de indio,Charlo,TANGO,Augusto Gentile,Pedro Numa Córdoba,LOMUTO,,,,
4/5/30,Francisco LOMUTO,En la tranquera (A Mar del Plata yo me quiero ir),Charlo,RANCHERA,Francisco Lomuto,Francisco Lomuto,LOMUTO,,,,
4/5/30,Francisco LOMUTO,Piñataro,,TANGO,Carlos Sánchez,Arturo Rodríguez Bustamante,LOMUTO,,,,
4/15/30,Francisco LOMUTO,Buenos Aires,,TANGO,Manuel Jovés,Manuel Romero,LOMUTO,,,,
4/15/30,Francisco LOMUTO,Como los nardos en flor,,TANGO,Teófilo Lespés y Mario Lespés,Eduardo Viera,LOMUTO,,,,
5/16/30,Francisco LOMUTO,Knock-out de amor,,TANGO,Vicente San Lorenzo,Iván Diez,LOMUTO,,,,
6/6/30,Francisco LOMUTO,Colorao colorao,,TANGO,Alberto Acuña,Celedonio Flores,LOMUTO,,,,
6/18/30,Francisco LOMUTO,Remordimiento,Charlo,TANGO,?,?,LOMUTO,,,,
7/2/30,Francisco LOMUTO,Bigotito,,TANGO,Manuel Buzón,Gerónimo Martinelli Massa y Ismael Aguilar,LOMUTO,,,,
7/16/30,Francisco LOMUTO,Corazón de oro (2),,TANGO,?,?,LOMUTO,,,,
7/16/30,Francisco LOMUTO,Lejania (2),Charlo,TANGO,Francisco Lauro,?,LOMUTO,,,,
9/9/30,Francisco LOMUTO,Penurias,,TANGO,?,?,LOMUTO,,,,
9/16/30,Francisco LOMUTO,Has muerto para mi,Principe Azul,TANGO,?,?,LOMUTO,,,,
9/16/30,Francisco LOMUTO,Nunca,Principe Azul,TANGO,Antonio Sureda,Celedonio Flores,LOMUTO,,,,
9/16/30,Francisco LOMUTO,Sin clemencia,,TANGO,Lucio D'Agostino,,LOMUTO,,,,
